Title,Link,Description,Image URL
"CYBERPOWER PC COMPUTER MODEL C SERIES, PRE-OWNED",https://chicago.craigslist.org/nwc/sys/d/mount-prospect-cyberpower-pc-computer/7690478098.html,"CYBERPOWER PC COMPUTER MODEL C SERIES,
ET8890-54418 PRE-OWNED
Includes CPU, Keyboard and Mouse. Does not include monitor.
Windows
Used very little",https://images.craigslist.org/01414_iveTgl4wJdJ_0t20CI_600x450.jpg
Two HP Deskjet 895Cse Printers,https://chicago.craigslist.org/wcl/sys/d/hinsdale-two-hp-deskjet-895cse-printers/7690476244.html,"Hi, I'm selling my two HP Deskjet 895Cse printers. One I have been using for several years. The other I bought used several years as a back up but have never used since I bought it. Included are two new black ink cartridges and one new color cartridge. However, the color cartridge and one of the black cartridges are past their expiration date. $50 total. Please contact me if you have any questions. Thank you for your interest.",https://images.craigslist.org/00B0B_bB9dhPFxD8K_0CI0t2_600x450.jpg
"Aser, desktop computer for sale. Parts only",https://chicago.craigslist.org/wcl/sys/d/batavia-aser-desktop-computer-for-sale/7690460821.html,"Probably works, found it in storage. Don't have a charger",https://images.craigslist.org/00u0u_5RQTNxnk0aJ_0CI0t9_600x450.jpg
Dell 17-inch LCD Monitor,https://chicago.craigslist.org/nch/sys/d/kenosha-dell-17-inch-lcd-monitor/7680639961.html,"Dell 17-inch LCD Monitor
Excellent Condition / Works as it Should
Anti-reflective Screen
Displays Sharp Text & Graphics
Easy to Set Up & Use
Comes with a VGA Cable

$20.00
Located in Kenosha (Pick up only)",https://images.craigslist.org/00k0k_1BZemJYzcND_0an0dL_600x450.jpg
HP 19-INCH LCD Widescreen Monitor,https://chicago.craigslist.org/nch/sys/d/kenosha-hp-19-inch-lcd-widescreen/7682098334.html,"HP 19-INCH LCD Widescreen Monitor
Excellent Working Condition
Anti-Glare, Tiltable, Flat Screen, Anti-Static
Great Choice for Student, Home or Office

$25.00
Located in Kenosha (Pick up only)",https://images.craigslist.org/01717_gJDWvlVo7xP_0ih0dL_600x450.jpg
Gaming pc,https://chicago.craigslist.org/nch/sys/d/arlington-heights-gaming-pc/7689487302.html,"Only had for a year, really good condition, can negotiate price",https://images.craigslist.org/01212_2DLbN2hjja7_0CI0t2_600x450.jpg
" Apple MacBook Pro, Air, iMac, Mac Mini, Mac Pro, Up To 73% Off!",https://chicago.craigslist.org/nwc/syd/d/arlington-heights-apple-macbook-pro-air/7690422426.html,"Techable.com is the safe way to buy Apple products!
www.techable.com
Looking to buy a Mac that won't break the bank?🏦
Visit Techable.com to see a full assortment of used, refurbished, and new Macbook Pros/ MacBook Airs and much more all at a price you can afford!
💻 MacBook Pro : https://techable.com/refurbished-macbook-pro/
💻 MacBook Air : https://techable.com/refurbished-macbook-air/
🖥️ Mac Mini : https://techable.com/refurbished-mac-mini/
🖥️ iMac : https://techable.com/imac-en/
🖥️ Mac Pro : https://techable.com/mac-pro-en/
Techable is proud to offer a wide selection of Refurbished Apple Laptops and more. Here are a few reasons to buy an Apple laptop from Techable.com
✅ Save $100s off Apple MSRP
✅ Buy a laptop from the Apple experts
✅ Live Tech Support with actual techs included with every purchase
✅ Eligible for up to a 3-Year Warranty from SafeTech Warranty
✅ Supports environmental sustainability
During these uncertain times, Techable is dedicated to ensuring safe and sanitary delivery for all of our customers. We take every precaution and disinfect each of our Mac devices every step of the way while preparing your MacBook.
In addition to our 100% online shopping and selling experience that allows all customers to buy and trade their Apple devices without ever leaving the safety of their home, we always ship within 24 hours of your purchase, assuring your Mac will get to you ASAP!
Every Techable product comes with 30-days to test it out and make sure it’s perfect for you.
Got questions? We have answers! Techable technicians are available M-F 9-5 CST to answer any questions you may have.
Call Today! (800) 311-5990
🍎 Apple Devices at a fraction of retail:
⚙Every Apple product we sell is professionally inspected and refurbished by our Techable trained technicians ensuring you get a device you love at a fraction of the cost.
Buying refurbished and used devices not only saves you 💰 it also helps the planet and reduces your carbon footprint👣
🛡SafeTech: Protection Made Simple!
All of our Macs come standard with a 90-Day Upgradeable SafeTech Warranty.
https://SafeTechWarranty.com",https://images.craigslist.org/00G0G_fCYy6odvvFjz_0od0il_600x450.jpg
Vivo Sit Stand,https://chicago.craigslist.org/nch/sys/d/libertyville-vivo-sit-stand/7690417283.html,"Vivo Sit Stand Height Adjustable Desk Converter.
Excellent condition.",https://images.craigslist.org/01313_fPRSCKBI4xj_0CI0t2_600x450.jpg
2011 iMac,https://chicago.craigslist.org/nch/sys/d/evanston-2011-imac/7690354641.html,"In fair condition

Selling as is!

By at ur own risk

No water damage or cracks

Evanston pick up! $90 cash only",https://images.craigslist.org/00h0h_gPILKUWSov4_0CI0t2_600x450.jpg
"Android Tablet 7"" with case",https://chicago.craigslist.org/wcl/sys/d/batavia-android-tablet-with-case/7690338187.html,"Amazon Fire 7"" Tablet, 5th Generation
Rooted and Unlocked
Amazon software was removed and replaced with stock Android OS (""Lollipop"")
Screens have minor scratches
Battery appears to be holding a charge OK
Includes faux leather case designed for this model (Green, Black, Purple)
3 available, asking $25 each.",https://images.craigslist.org/01313_kxXfM789GFq_0CI0pO_600x450.jpg
"Lenovo SL510, 15.6""Core2Duo T6670 2.2GHz,RAM 4GB, HD 250GB, WIN 10 Pro",https://chicago.craigslist.org/chc/sys/d/chicago-lenovo-sl-core2duo-ghzram-4gb/7679897802.html,"Intel Core 2 Duo dual core processor @ 2.20GHz
4GB RAM
250GB Hard Drive
15.6"" HD LED Screen
Battery (holds charge)
Charger
Windows 10 Pro 64-bits",https://images.craigslist.org/00j0j_gUxQHrNQWip_0CI0t2_600x450.jpg
DELL PRECISION T1600 TOWER XEON E3-1245 3.3GHz 6GB 500HDD Win7Pro,https://chicago.craigslist.org/chc/sys/d/chicago-dell-precision-t1600-tower-xeon/7679898584.html,"DELL PRECISION T1600 WORKSTATION TOWER PC WITH AN INTEL XEON 3.30GHz QUAD CORE PROCESSOR 6GB DDR3 MEMORY AND 500GB SATA HARD DRIVE AND AMD VIDEO CARD. LOADED WITH WINDOWS 7 PRO. Digital license(Windows 10 pro is assigned, so it is ready for Win 10 pro upgrade).",https://images.craigslist.org/00505_hObpf2rjZWo_0t20CI_600x450.jpg
"🔥 Black Friday Deals Apple MacBook Pro, iMac, Mac Pro Techable.com 🔥",https://chicago.craigslist.org/nwc/syd/d/arlington-heights-black-friday-deals/7690332403.html,"🌟 BLACK FRIDAY MEGA SALE on Techable.com 🌟

Dive into the world of Apple with UNBEATABLE Black Friday discounts on Techable.com! Grab your dream Apple devices at prices you won't find anywhere else. This is your golden opportunity to upgrade your tech game with our extensive collection of Apple products.

🍏 Exclusive Deals Include:
- MacBook Pro & Air: Experience power and portability like never before.
- iPhones: Get the latest models or find budget-friendly earlier versions.
- iPads: Unleash creativity with unbeatable deals on all iPad models.
- Apple Watches: Stay ahead with cutting-edge technology on your wrist.
- Accessories: Enhance your Apple experience with top-quality accessories.

💻 Why Shop at Techable.com?
- Authentic Products: 100% genuine Apple products.
- Warranty & Support: Peace of mind with every purchase.
- Hassle-Free Returns: Easy returns policy for a stress-free shopping experience.
- Secure Checkout: Shop with confidence with our encrypted payment gateway.
- Expert Customer Service: Our team is here to help you choose the perfect Apple device.

🚀 Fast Shipping Nationwide: Get your Apple products swiftly and safely delivered to your doorstep.

⏰ Limited Time Offer: These deals won't last long! Visit Techable.com now and don't miss out on the best Black Friday Apple deals.

👉 Browse now: Techable.com/

Make this Black Friday memorable with Techable.com - Your one-stop shop for all things Tech! 🌟",https://images.craigslist.org/00r0r_civuwmjRbsP_0wg0lv_600x450.jpg
Brother HL 2270DW Laser Printer we take trade ins!,https://chicago.craigslist.org/wcl/sys/d/brother-hl-2270dw-laser-printer-we-take/7690307923.html,"For sale qty 1 X Brother HL 2270 DW BW Printer, network, wireless usb

Asking $79 each or best offer


I also have many other Printer Models for sale

We take trade ins or repairs as well

Please email text or call Tom at 630 six seven five 6676 for more info

www.bag-printers.com",https://images.craigslist.org/00Z0Z_eun9iITBSvJ_0pO0pc_600x450.jpg
"Lenovo Thinkpad T14 Gen 2, 256GB, 11th Gen Intel Core i5/Charger!",https://chicago.craigslist.org/chc/sys/d/highland-park-lenovo-thinkpad-t14-gen/7690307260.html,"Like-new Thinkpad T14 Gen 2. Ram: 16.0, Storage: 256GB, 11th Gen Intel Core i5. Includes charger!",https://images.craigslist.org/00n0n_fx8Sg6ZqXfC_0bC0fu_600x450.jpg
HP Laserjet M402N,https://chicago.craigslist.org/wcl/sys/d/hp-laserjet-m402n/7690306010.html,"Qty 1 HP laserjet M402N BLack and White Laser Printer


Please contact with questions we have these and many other HP laserjet models available

www.bag-printers.net",https://map0.craigslist.org/t09/14/4172/6088.png
NEW-IN-BOX *SEALED* Samsung Spill-Proof Chromebook GO : LTE : BluT 5.1,https://chicago.craigslist.org/chc/sys/d/chicago-new-in-box-sealed-samsung-spill/7686867848.html,"NEW-IN-BOX *SEALED* Samsung Galaxy Chromebook GO Laptop : LTE AT&T : BLUETOOTH v5.1 Enabled

S*A*V*E* discount and sales tax!

NEW RETAIL: $349 + $34.90 SALES TAX = $383.90
CASH SALE $120 (SAVE $263.90!)

THE ESSENCE OF THIS LAPTOP SALE: A Reliable Laptop That Will Perform in Demanding Day-to-Day Life.

BENEFITS FROM THIS SALE:

-LTE AT&T Technology (portable go anywhere wireless)
-12 Hour Battery Life
-Premium Craftsmanship
-Spill-Proof No Accident Design
-Thin and Light Design
-Purchased Directly from AT&T
-NEW-IN-BOX *SEALED*Certified Genuine and Authentic Samsung Product
-This laptop's software is good till 2030

HIGHLIGHTS & FEATURES:

-14-Inch HD Display
-Thin & Light Premium Craftsmanship
-Spill and Shock Resistant Body
-4a2.3Wh Battery
-Use time (hours) Up to 12
-Standby time (days) Up to 13
-Rapid connection speed 4G LTE Bands 2, 4, 5, 12, 29 and 66
-RAM 4GB
-Wi-Fi connectivity 802.11a/b/g/n/ac/ax
-WI-FI capability 2.4GHz & 5GHz
-Bluetooth® technology v5.1 + EDR, A2DP, LE
-SIM type Nano
-Chrome R92 Operating System
-1 MP/720p Front Facing Camera
-MicroSD card slot up to 512GB
-2 USB-C connections
-1 USB connection
-Headphone out jack/Mic-in Combo
-Chipset Intel Celeron N4500
-Cores: Dual-core, 2 at 1.10GHz (Burst up to 2.80GHz)
-Internal memory storage Up to 32GB
-Expandable memory storage Up to 512GB
-Memory format microSD™
-LED HD SCREEN(1366 x 768)
-Colors 256 thousand
-Mobile email POP3/IMAP
-Supported Music Formats 3GP, AVI, MOV, MP4, M4V, M4A, MP3, MKV, OGV, OGM, OGG, OGA, WEBM, WAV
-Color Black with Silver Highlight

INCLUDED IN THIS SALE:

*SEALED BRAND NEW in Original Box with Packaging & All Accessories*

-Samsung Laptop Unit
-Quickstart Guide
-Samsung A/C Charger and Power Cord
-USB-C Cable",https://images.craigslist.org/01010_jIGGLcFN2yr_07g04c_600x450.jpg
Parts for Dell XPS / Vostro Desktop Computer,https://chicago.craigslist.org/chc/sys/d/parts-for-dell-xps-vostro-desktop/7681170753.html,"Dell XPS Dimension 8300 Power Button (on/off Switch) Never used $10
Used Dell 7P3WV 460W Power Supply PSU For XPS 7100, 8300 Systems - Good working condition $30
New DELL Studio XPS 8300 VOSTRO 460 Motherboard Foxconn DH67M01 Intel H67 HWY8Y O2RX9 $75",https://map0.craigslist.org/t09/13/2099/3041.png
"Lenovo X1 Extreme Gen 2 (16GB DDR4, 512 GB SSD, GTX 1650 Max-Q)",https://chicago.craigslist.org/wcl/sys/d/franklin-park-lenovo-x1-extreme-gen/7690282394.html,"Laptop is in good condition.
Comes with the charger.
Does not come in the original packaging.
A detailed list of the specs is in the last photo.",https://images.craigslist.org/00D0D_iTHsTnmQd1c_0CI0t2_600x450.jpg
Netgear modem/router,https://chicago.craigslist.org/nch/sys/d/park-ridge-netgear-modem-router/7690269430.html,"Netgear C7000. Used, working condition. Cash.",https://images.craigslist.org/00k0k_3VetfwQlir8_0lM0CI_600x450.jpg
2011 IMac,https://chicago.craigslist.org/nch/sys/d/evanston-2011-imac/7690267311.html,"Selling as is

By at ur own risk

No cracks or water damage

No cords ect included

Evanston pick up

Cash only

Drew @ 773-951-615nine",https://images.craigslist.org/00h0h_gPILKUWSov4_0CI0t2_600x450.jpg
"Gigabyte, Intel Computer",https://chicago.craigslist.org/nwc/sys/d/palatine-gigabyte-intel-computer/7690249543.html,"Gigabyte ga-z87-ud3h motherboard with Intel i5-4690k 3.50ghz cpu
and 16gb of ram. A 230gb ssd drive with win 10 and a pny 240gb ssd 2nd drive.
A GeForce GTX760 video board and 3 dvd writers.
Cooler Master mid tower case with 4 fans and a 750watt power supply.
It comes with an Dell 23"" hdmi monitor a mouse and keyboard.
Win 11 on one drive and win 10 on other.",https://map9.craigslist.org/t09/13/2092/3037.png
Dell Precision M60 Laptop Computer,https://chicago.craigslist.org/nwc/sys/d/arlington-heights-dell-precision-m60/7680112128.html,"Dell Precision M60 Laptop

Upgraded to Windows 7 Pro

Excellent working condition

Pentium M Centrino 2.00 GHz

2 GB RAM

80 GB HDD

Includes Charger/Power Supply

ggw",https://images.craigslist.org/00f0f_c89jhKJDWhS_0xX0t2_600x450.jpg
65W Lenovo Power Supply,https://chicago.craigslist.org/wcl/sys/d/glen-ellyn-65w-lenovo-power-supply/7690186889.html,65W Lenovo Power Supply,https://images.craigslist.org/00O0O_6WEQJuFA3bX_0kE0fu_600x450.jpg
45W Lenovo Power Supply,https://chicago.craigslist.org/wcl/sys/d/glen-ellyn-45w-lenovo-power-supply/7690186705.html,45W Lenovo Power Supply,https://images.craigslist.org/01313_gqrPfk4vpGb_0kE0fu_600x450.jpg
Tp-Link AC900 Wireless Dual Band Router,https://chicago.craigslist.org/wcl/sys/d/glen-ellyn-tp-link-ac900-wireless-dual/7690179909.html,"Tp-Link AC900 Wireless Dual Band Wi-Fi Router
Archer C900",https://images.craigslist.org/00101_6pNx6FnZc5G_0kE0fu_600x450.jpg
Netgear N300 WiFi Cable Modem Router,https://chicago.craigslist.org/wcl/sys/d/glen-ellyn-netgear-n300-wifi-cable/7690179127.html,"Netgear N300 WiFi Cable Modem Router
802.11n Gigabit",https://images.craigslist.org/00n0n_e5nFXqrpmtt_0kE0fu_600x450.jpg
Netgear N300 WiFi Cable Modem Router,https://chicago.craigslist.org/wcl/sys/d/glen-ellyn-netgear-n300-wifi-cable/7690178596.html,"Netgear N300 WiFi Cable Modem Router
802.11n Gigabit",https://images.craigslist.org/00E0E_lrRn4r72xpC_0fu0kE_600x450.jpg
*** Must Go *** Gaming Laptop (Asus ROG Zephyrus G14 AMD Ryzen 9),https://chicago.craigslist.org/chc/sys/d/burbank-must-go-gaming-laptop-asus-rog/7687775836.html,"ASUS - ROG Zephyrus G14 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 2060 - 1TB SSD - Moonlight White

Lightly used only for a little less than a year. Very clean and runs like new. Must go quickly. I'm asking $200 but willing to negotiate.

No emails or texts please. Please call directly to discuss: show contact info . Ask for Fred, thanks and have a great day :)",https://map6.craigslist.org/t09/13/2098/3048.png
"Dell Ultrasharp UZ2315H 23"" FHD Led Monitor w/ Webcam Speakers Mic",https://chicago.craigslist.org/nch/sys/d/evanston-dell-ultrasharp-uz2315h-23-fhd/7686492408.html,"Dell UZ2315H 23"" Widescreen LED Backlit Monitor 1080p Full HD with Built in USB 3.0 Hub Webcam Speakers Mic HDMI VGA DisplayPort UZ2315Hf 8Y3DJ

Condition: Used item, excellent working and cosmetic condition.

Product Features
Brand: Dell
Model: UZ2315H, UZ2315Hf
Resolution: Widescreen 1920 x 1080 Full HD
Screen Size: 23-inch
Display Type: LED Backlit Display
Panel Type: LED
Contrast Ratio: 1000:1
Response Time: 8 ms
Power Supply: Internal
Ports: VGA, HDMI, VGA, DisplayPort
Special Features: Integrated Speakers, USB 3.0 Hub, Webcam, Microphone, LED Backlit

What's included:
Dell UZ2315H 23"" Widescreen LED Backlit Monitor w/1080p Full HD, Webcam, USB 3.0
Brand New HDMI Cable
USB Cable
USB 3.0 Interface Cable
Power Adapter & Cord
Stand / Base",https://images.craigslist.org/00b0b_dQHSsoN6u2G_0CI0t2_600x450.jpg
"HP Laptop 15.6"" Intel Core i3-1115G4 256GB SSD 8GB RAM Windows 11 Home",https://chicago.craigslist.org/nch/sys/d/evanston-hp-laptop-156-intel-core-i3/7685555948.html,"HP Laptop 15.6"" Intel Core i3-1115G4 256GB SSD 8GB RAM Windows 11 Home

Excellent Like new condition, Battery is brand new condition. Cycle count for battery is 1, just for 1st Charge. It's new open box condition, missing manufacturer packaging. Would have some minor scratches on casing due to shelf storage.

Price is firm,

Operating system: Windows 11 Home
Processor: 11th Generation Intel Core i3-1115G4
Display: 15.6-inch diagonal, HD (micro-edge, anti-glare
Memory: 8 GB DDR4-2666 MHz RAM (2 x 4 GB)
Internal storage: 256 GB PCIe NVMe M.2 SSD
AX Wifi and Bluetooth 5.1

Ports:
2 x SuperSpeed USB Type-A 5Gbps signaling rate, 1 x USB Type-C, 1 x HDMI 1.4b, 1 x headphone/microphone combo; SD card Reader; Audio by B&O;
Graphics: Intel UHD Graphics

Battery life: Up to 9 hours and 15 minutes (video playback), Up to 7 hours and 30 minutes (wireless streaming)
Camera: HP True Vision 720p HD camera with integrated dual array digital microphones

MS Office 2021, Eset Endpoint AV 2023

Product weight: 3.75 lb",https://images.craigslist.org/00u0u_ebJDxY29Mri_0CI0t2_600x450.jpg
HP laptop 15-dy2702dx,https://chicago.craigslist.org/chc/sys/d/hp-laptop-15-dy2702dx/7690130571.html,Almost new! Used it for less than 6 hours before deciding to go back to a Mac. In the box. Great gift 🎁🎅,https://images.craigslist.org/00Y0Y_798YqGRPzPl_0dq0t2_600x450.jpg
